loan_id,product_type,region,fico_score,orig_amount,interest_rate,term_months,secured_flag
L104246,Personal Loan,Northeast,685,10916.97,0.0836,60,0
L104247,Home Improvement,South,771,22431.58,0.068,48,0
L104248,Personal Loan,South,628,11431.78,0.0927,36,0
L104249,Auto Loan,Midwest,718,13256.02,0.0603,24,1
L104250,Personal Loan,West,620,15528.19,0.094,24,0
L104251,Home Improvement,West,759,10018.12,0.068,36,0
L104252,Personal Loan,West,729,19234.14,0.078,48,0
L104253,Auto Loan,Midwest,661,19165.61,0.0694,60,1
L104254,Personal Loan,Midwest,726,17004.47,0.078,48,0
L104255,Home Improvement,Northeast,718,16674.08,0.0683,48,0
L104256,Personal Loan,West,684,12748.06,0.0838,36,0
L104257,Personal Loan,South,698,17711.89,0.0815,60,0
L104258,Auto Loan,South,639,29556.78,0.073,24,1
L104259,Auto Loan,West,655,23466.61,0.0704,36,1
L104260,Personal Loan,South,692,17571.78,0.0825,24,0
L104261,Personal Loan,West,643,14499.85,0.0903,36,0
L104262,Home Improvement,Northeast,709,18887.53,0.0698,36,0
L104263,Personal Loan,South,748,16034.07,0.078,36,0
L104264,Personal Loan,Northeast,737,11454.18,0.078,24,0
L104265,Personal Loan,West,748,12207.47,0.078,48,0
L104266,Personal Loan,South,804,11666.38,0.078,48,0
L104267,Auto Loan,Midwest,789,18371.56,0.06,48,1
L104268,Personal Loan,West,686,7073.0,0.0834,60,0
L104269,Home Improvement,Northeast,702,12904.18,0.0709,36,0
L104270,Personal Loan,Midwest,687,13995.77,0.0833,24,0
L104271,Auto Loan,Midwest,774,31468.95,0.06,60,1
L104272,Personal Loan,Midwest,718,15338.52,0.0783,36,0
L104273,Personal Loan,Midwest,767,15128.86,0.078,24,0
L104274,Home Improvement,Northeast,669,16098.71,0.0762,48,0
L104275,Personal Loan,West,746,16274.73,0.078,48,0
L104276,Personal Loan,South,700,18205.5,0.0812,36,0
L104277,Personal Loan,West,710,10694.61,0.0796,36,0
L104278,Auto Loan,West,659,27810.38,0.0698,60,1
L104279,Personal Loan,Midwest,706,7748.78,0.0802,24,0
L104280,Auto Loan,Midwest,759,14247.67,0.06,24,1
L104281,Home Improvement,Midwest,738,22601.45,0.068,48,0
L104282,Personal Loan,West,699,18430.88,0.0814,24,0
L104283,Auto Loan,Midwest,789,18411.26,0.06,36,1
L104284,Home Improvement,South,720,23361.71,0.068,36,0
L104285,Personal Loan,West,705,19786.47,0.0804,60,0
L104286,Home Improvement,West,672,10903.08,0.0757,60,0
L104287,Home Improvement,Midwest,765,22360.06,0.068,36,0
L104288,Personal Loan,Midwest,795,6110.92,0.078,36,0
L104289,Auto Loan,West,751,31771.19,0.06,24,1
L104290,Personal Loan,South,723,16201.57,0.078,24,0
L104291,Personal Loan,West,652,16233.13,0.0889,24,0
L104292,Home Improvement,South,707,8376.35,0.0701,36,0
L104293,Personal Loan,West,701,7925.75,0.081,36,0
L104294,Personal Loan,Northeast,687,6856.61,0.0833,36,0
L104295,Auto Loan,West,740,12412.81,0.06,24,1
L104296,Home Improvement,West,714,13168.61,0.069,60,0
L104297,Home Improvement,South,733,12858.16,0.068,24,0
L104298,Personal Loan,South,723,9529.15,0.078,48,0
L104299,Personal Loan,South,665,14590.44,0.0868,36,0
L104300,Personal Loan,Northeast,688,7906.5,0.0831,60,0
L104301,Home Improvement,West,724,8161.31,0.068,48,0
L104302,Personal Loan,South,738,7145.74,0.078,48,0
L104303,Personal Loan,South,657,18099.84,0.0881,60,0
L104304,Personal Loan,Northeast,693,11694.38,0.0823,36,0
L104305,Auto Loan,Midwest,746,18000.45,0.06,36,1
L104306,Personal Loan,West,642,11386.8,0.0905,36,0
L104307,Auto Loan,South,689,27984.9,0.065,36,1
L104308,Auto Loan,South,739,14747.71,0.06,48,1
L104309,Personal Loan,West,667,19134.31,0.0865,36,0
L104310,Personal Loan,Midwest,776,11878.5,0.078,36,0
L104311,Personal Loan,Midwest,698,14465.75,0.0815,24,0
L104312,Personal Loan,South,702,11666.72,0.0809,48,0
L104313,Auto Loan,Midwest,684,13870.16,0.0658,60,1
L104314,Home Improvement,South,769,21528.06,0.068,36,0
L104315,Personal Loan,West,743,12885.29,0.078,48,0
L104316,Personal Loan,Northeast,730,15010.47,0.078,60,0
L104317,Personal Loan,South,707,10349.14,0.0801,24,0
L104318,Home Improvement,Midwest,723,12063.71,0.068,36,0
L104319,Personal Loan,South,709,9646.64,0.0798,24,0
L104320,Personal Loan,West,688,11495.68,0.0831,60,0
L104321,Auto Loan,Midwest,748,13844.24,0.06,48,1
L104322,Personal Loan,Midwest,671,10297.84,0.0858,60,0
L104323,Personal Loan,South,763,19694.03,0.078,36,0
L104324,Personal Loan,West,666,14786.33,0.0866,36,0
L104325,Auto Loan,Midwest,658,20354.74,0.0699,36,1
L104326,Personal Loan,West,796,8046.51,0.078,24,0
L104327,Auto Loan,West,651,25403.89,0.071,60,1
L104328,Personal Loan,Midwest,705,12507.99,0.0804,36,0
L104329,Personal Loan,Midwest,776,19010.16,0.078,24,0
L104330,Auto Loan,Midwest,665,18709.08,0.0688,36,1
L104331,Home Improvement,Midwest,747,18572.37,0.068,24,0
L104332,Home Improvement,West,620,21596.4,0.084,36,0
L104333,Personal Loan,Midwest,678,15737.0,0.0847,36,0
L104334,Personal Loan,West,753,11693.62,0.078,60,0
L104335,Auto Loan,South,620,25523.18,0.076,36,1
L104336,Personal Loan,Midwest,698,10957.62,0.0815,48,0
L104337,Home Improvement,Northeast,697,23485.49,0.0717,60,0
L104338,Personal Loan,West,745,13490.05,0.078,36,0
L104339,Personal Loan,Northeast,779,16918.99,0.078,36,0
L104340,Personal Loan,West,767,11474.85,0.078,24,0
L104341,Auto Loan,West,768,22675.39,0.06,48,1
L104342,Personal Loan,Northeast,645,13308.14,0.09,60,0
L104343,Personal Loan,Midwest,716,11908.75,0.0786,48,0
L104344,Personal Loan,West,690,12931.49,0.0828,36,0
L104345,Auto Loan,South,818,28439.3,0.06,24,1
L104346,Home Improvement,West,714,23952.07,0.069,36,0
L104347,Auto Loan,Midwest,666,28424.66,0.0686,60,1
L104348,Auto Loan,Northeast,703,17273.7,0.0627,60,1
L104349,Auto Loan,Midwest,792,29207.16,0.06,48,1
L104350,Personal Loan,South,731,7512.19,0.078,36,0
L104351,Personal Loan,Midwest,620,10873.07,0.094,48,0
L104352,Personal Loan,South,686,18514.11,0.0834,48,0
L104353,Personal Loan,West,647,9167.95,0.0897,36,0
L104354,Personal Loan,South,694,14703.28,0.0822,24,0
L104355,Auto Loan,West,765,26935.02,0.06,36,1
L104356,Auto Loan,Northeast,626,28574.83,0.075,60,1
L104357,Home Improvement,Northeast,677,20980.35,0.0749,36,0
L104358,Personal Loan,Midwest,683,10051.9,0.0839,36,0
L104359,Auto Loan,Midwest,728,14788.02,0.06,24,1
L104360,Home Improvement,West,692,18891.2,0.0725,24,0
L104361,Personal Loan,West,741,12180.53,0.078,48,0
L104362,Auto Loan,Northeast,752,14945.19,0.06,60,1
L104363,Auto Loan,South,784,21340.49,0.06,36,1
L104364,Personal Loan,Northeast,690,14246.53,0.0828,60,0
L104365,Home Improvement,West,747,22121.75,0.068,24,0
L104366,Personal Loan,South,814,12942.12,0.078,36,0
L104367,Auto Loan,South,687,18166.75,0.0653,60,1
L104368,Auto Loan,West,702,29290.02,0.0629,36,1
L104369,Auto Loan,Northeast,812,20349.26,0.06,24,1
L104370,Auto Loan,Midwest,753,12182.03,0.06,60,1
L104371,Home Improvement,Northeast,742,23748.67,0.068,60,0
L104372,Home Improvement,West,632,11493.8,0.0821,24,0
L104373,Auto Loan,Midwest,740,30802.29,0.06,36,1
L104374,Auto Loan,South,664,14250.31,0.069,24,1
L104375,Personal Loan,South,732,10670.33,0.078,24,0
L104376,Auto Loan,Midwest,770,12702.64,0.06,36,1
L104377,Auto Loan,West,704,24072.51,0.0626,36,1
L104378,Auto Loan,South,693,31532.19,0.0643,60,1
L104379,Auto Loan,Midwest,781,31716.15,0.06,60,1
L104380,Auto Loan,West,765,22054.27,0.06,60,1
L104381,Auto Loan,West,716,18849.61,0.0606,48,1
L104382,Home Improvement,South,784,20698.77,0.068,60,0
L104383,Auto Loan,Midwest,748,30790.48,0.06,24,1
L104384,Home Improvement,South,720,17570.05,0.068,60,0
L104385,Home Improvement,Northeast,683,17735.72,0.0739,48,0
L104386,Auto Loan,West,733,16632.66,0.06,60,1
L104387,Auto Loan,South,705,15272.94,0.0624,36,1
L104388,Auto Loan,Northeast,694,31104.8,0.0642,60,1
L104389,Personal Loan,Midwest,699,13197.71,0.0814,24,0
L104390,Auto Loan,South,700,27875.41,0.0632,24,1
L104391,Home Improvement,West,753,14120.98,0.068,36,0
L104392,Personal Loan,South,779,11904.13,0.078,24,0
L104393,Personal Loan,West,683,8092.79,0.0839,48,0
L104394,Personal Loan,South,733,17578.95,0.078,36,0
L104395,Personal Loan,South,713,15537.37,0.0791,36,0
L104396,Personal Loan,Midwest,699,9790.55,0.0814,48,0
L104397,Personal Loan,Midwest,647,11646.17,0.0897,36,0
L104398,Home Improvement,Midwest,738,10528.69,0.068,36,0
L104399,Personal Loan,West,635,10071.48,0.0916,36,0
L104400,Personal Loan,West,651,6462.71,0.089,24,0
L104401,Auto Loan,Midwest,664,22880.37,0.069,48,1
L104402,Auto Loan,South,797,20113.47,0.06,36,1
L104403,Personal Loan,Northeast,711,13710.46,0.0794,60,0
L104404,Personal Loan,Midwest,751,13128.88,0.078,60,0
L104405,Auto Loan,West,679,16900.8,0.0666,36,1
L104406,Home Improvement,Northeast,766,8225.88,0.068,48,0
L104407,Personal Loan,West,742,16415.21,0.078,48,0
L104408,Home Improvement,Midwest,674,9007.57,0.0754,60,0
L104409,Home Improvement,West,664,17990.65,0.077,48,0
L104410,Personal Loan,South,723,16529.43,0.078,60,0
L104411,Personal Loan,West,683,7690.54,0.0839,48,0
L104412,Auto Loan,Midwest,632,29331.57,0.0741,60,1
L104413,Auto Loan,Northeast,743,31727.64,0.06,24,1
L104414,Personal Loan,West,706,11743.58,0.0802,36,0
L104415,Home Improvement,South,728,14747.06,0.068,36,0
L104416,Home Improvement,Midwest,622,19954.94,0.0837,48,0
L104417,Personal Loan,South,692,7865.93,0.0825,60,0
L104418,Auto Loan,West,752,14011.63,0.06,60,1
L104419,Personal Loan,West,717,12498.25,0.0785,24,0
L104420,Personal Loan,South,634,6462.32,0.0918,36,0
L104421,Auto Loan,Midwest,746,22230.48,0.06,60,1
L104422,Home Improvement,West,742,21511.18,0.068,48,0
L104423,Home Improvement,Midwest,670,22115.32,0.076,48,0
L104424,Personal Loan,South,634,19283.83,0.0918,48,0
L104425,Auto Loan,West,734,31601.21,0.06,48,1
L104426,Personal Loan,South,620,7220.25,0.094,36,0
L104427,Personal Loan,Midwest,627,17695.39,0.0929,48,0
L104428,Auto Loan,West,656,29322.09,0.0702,36,1
L104429,Auto Loan,South,746,17417.83,0.06,36,1
L104430,Personal Loan,West,749,9869.57,0.078,36,0
L104431,Personal Loan,Northeast,686,19889.23,0.0834,36,0
L104432,Personal Loan,South,706,12702.58,0.0802,36,0
L104433,Auto Loan,West,721,30153.16,0.06,36,1
L104434,Personal Loan,Northeast,661,15424.79,0.0874,60,0
L104435,Home Improvement,Northeast,767,17611.86,0.068,24,0
L104436,Home Improvement,West,710,13650.45,0.0696,36,0
L104437,Personal Loan,West,702,17397.87,0.0809,60,0
L104438,Personal Loan,West,707,16000.82,0.0801,36,0
L104439,Personal Loan,Northeast,654,8115.61,0.0886,36,0
L104440,Personal Loan,West,696,19597.01,0.0818,36,0
L104441,Personal Loan,South,685,7754.5,0.0836,24,0
L104442,Personal Loan,South,755,14412.61,0.078,36,0
L104443,Auto Loan,Midwest,714,28901.35,0.061,48,1
L104444,Home Improvement,West,777,8843.51,0.068,36,0
L104445,Personal Loan,South,778,17382.98,0.078,36,0
L104446,Home Improvement,Midwest,775,22035.43,0.068,48,0
L104447,Personal Loan,West,634,16207.19,0.0918,60,0
L104448,Home Improvement,Midwest,781,15252.43,0.068,36,0
L104449,Personal Loan,Midwest,627,8967.26,0.0929,48,0
L104450,Personal Loan,Midwest,697,13012.12,0.0817,48,0
L104451,Personal Loan,West,747,8025.6,0.078,24,0
L104452,Home Improvement,West,670,19450.18,0.076,48,0
L104453,Home Improvement,Midwest,716,11365.61,0.0686,48,0
L104454,Personal Loan,South,729,16289.43,0.078,36,0
L104455,Personal Loan,West,735,15690.86,0.078,36,0
L104456,Auto Loan,Northeast,620,19623.44,0.076,48,1
L104457,Personal Loan,Northeast,699,6152.47,0.0814,60,0
L104458,Auto Loan,West,681,13744.45,0.0662,36,1
L104459,Personal Loan,South,705,19086.45,0.0804,36,0
L104460,Personal Loan,West,776,10758.82,0.078,36,0
L104461,Home Improvement,South,635,22531.19,0.0816,48,0
L104462,Home Improvement,South,695,21937.55,0.072,24,0
L104463,Personal Loan,West,779,14509.59,0.078,24,0
L104464,Auto Loan,Northeast,703,24431.67,0.0627,60,1
L104465,Personal Loan,Northeast,707,9228.6,0.0801,36,0
L104466,Home Improvement,South,651,16748.22,0.079,48,0
L104467,Auto Loan,Midwest,741,14946.33,0.06,36,1
L104468,Auto Loan,South,700,12202.0,0.0632,24,1
L104469,Auto Loan,Northeast,689,17390.0,0.065,48,1
L104470,Personal Loan,Midwest,658,9248.41,0.0879,36,0
L104471,Personal Loan,West,722,9535.7,0.078,36,0
L104472,Personal Loan,West,678,15440.39,0.0847,48,0
L104473,Home Improvement,South,755,13811.61,0.068,60,0
L104474,Personal Loan,Northeast,753,15364.6,0.078,36,0
L104475,Personal Loan,South,693,6038.71,0.0823,48,0
L104476,Auto Loan,South,679,25858.26,0.0666,24,1
L104477,Auto Loan,South,733,14005.81,0.06,48,1
L104478,Personal Loan,Midwest,707,6437.89,0.0801,24,0
L104479,Personal Loan,South,732,10198.78,0.078,36,0
L104480,Auto Loan,Northeast,696,29213.49,0.0638,36,1
L104481,Auto Loan,Midwest,735,13580.99,0.06,36,1
L104482,Personal Loan,West,672,6966.19,0.0857,60,0
L104483,Personal Loan,West,705,14713.35,0.0804,60,0
L104484,Personal Loan,Northeast,764,9368.44,0.078,36,0
L104485,Personal Loan,West,668,13455.68,0.0863,24,0
L104486,Personal Loan,South,683,15096.16,0.0839,48,0
L104487,Home Improvement,West,691,11887.51,0.0726,24,0
L104488,Auto Loan,West,775,25824.69,0.06,48,1
L104489,Personal Loan,Midwest,686,11658.66,0.0834,36,0
L104490,Auto Loan,Northeast,737,18997.97,0.06,36,1
L104491,Personal Loan,Midwest,650,15388.66,0.0892,60,0
L104492,Home Improvement,Northeast,745,14083.55,0.068,36,0
L104493,Auto Loan,Midwest,691,31727.83,0.0646,48,1
L104494,Personal Loan,Midwest,724,16660.11,0.078,24,0
L104495,Personal Loan,Northeast,687,14811.67,0.0833,36,0
L104496,Auto Loan,South,728,23465.91,0.06,36,1
L104497,Personal Loan,West,727,12863.79,0.078,48,0
L104498,Personal Loan,West,722,19552.0,0.078,48,0
L104499,Auto Loan,Northeast,792,30124.57,0.06,24,1
L104500,Personal Loan,Midwest,752,14195.21,0.078,48,0
L104501,Personal Loan,South,690,9175.43,0.0828,60,0
L104502,Personal Loan,South,652,8572.08,0.0889,24,0
L104503,Personal Loan,Northeast,627,10986.42,0.0929,24,0
L104504,Auto Loan,South,762,24809.1,0.06,48,1
L104505,Personal Loan,West,725,19970.19,0.078,60,0
L104506,Personal Loan,South,791,10237.26,0.078,24,0
L104507,Home Improvement,Northeast,695,13156.77,0.072,24,0
L104508,Home Improvement,South,644,17420.55,0.0802,24,0
L104509,Auto Loan,Northeast,716,20048.11,0.0606,36,1
L104510,Personal Loan,West,731,12372.73,0.078,24,0
L104511,Personal Loan,Midwest,769,9926.7,0.078,48,0
L104512,Personal Loan,Midwest,689,15267.17,0.083,36,0
L104513,Personal Loan,South,744,15766.68,0.078,48,0
L104514,Home Improvement,South,655,12424.68,0.0784,36,0
L104515,Home Improvement,Midwest,689,15774.2,0.073,36,0
L104516,Personal Loan,West,711,7157.12,0.0794,24,0
L104517,Home Improvement,South,706,11247.52,0.0702,48,0
L104518,Home Improvement,Midwest,752,11676.41,0.068,36,0
L104519,Personal Loan,Northeast,641,8665.39,0.0906,24,0
L104520,Personal Loan,South,702,9777.18,0.0809,24,0
L104521,Personal Loan,Northeast,692,6972.28,0.0825,36,0
L104522,Personal Loan,West,707,11001.72,0.0801,48,0
L104523,Personal Loan,Northeast,636,14123.53,0.0914,36,0
L104524,Personal Loan,West,689,17904.06,0.083,48,0
L104525,Auto Loan,South,699,13767.08,0.0634,36,1
L104526,Personal Loan,Northeast,620,11356.18,0.094,48,0
L104527,Auto Loan,South,786,30072.31,0.06,48,1
L104528,Auto Loan,Midwest,772,25237.3,0.06,24,1
L104529,Home Improvement,South,690,17417.28,0.0728,48,0
L104530,Personal Loan,South,745,13577.93,0.078,24,0
L104531,Auto Loan,Northeast,737,15607.17,0.06,48,1
L104532,Personal Loan,Northeast,727,15419.31,0.078,24,0
L104533,Personal Loan,Northeast,664,11169.57,0.087,24,0
L104534,Home Improvement,Northeast,725,12558.39,0.068,48,0
L104535,Home Improvement,Midwest,696,12711.95,0.0718,60,0
L104536,Home Improvement,Midwest,767,22237.88,0.068,36,0
L104537,Personal Loan,South,728,12455.2,0.078,24,0
L104538,Auto Loan,Midwest,717,19439.22,0.0605,60,1
L104539,Auto Loan,Northeast,751,14362.63,0.06,36,1
L104540,Personal Loan,West,751,7777.23,0.078,48,0
L104541,Auto Loan,West,698,20331.29,0.0635,24,1
L104542,Personal Loan,Midwest,696,8499.86,0.0818,48,0
L104543,Personal Loan,Midwest,759,14291.92,0.078,48,0
L104544,Personal Loan,Northeast,746,6133.74,0.078,48,0
L104545,Home Improvement,South,711,18691.18,0.0694,24,0
L104546,Personal Loan,South,717,19548.82,0.0785,36,0
L104547,Personal Loan,South,721,10049.52,0.078,24,0
L104548,Auto Loan,Midwest,788,29151.64,0.06,48,1
L104549,Personal Loan,West,681,19592.78,0.0842,24,0
L104550,Auto Loan,South,701,12608.36,0.063,48,1
L104551,Personal Loan,South,691,17366.97,0.0826,24,0
L104552,Personal Loan,Midwest,695,13294.53,0.082,48,0
L104553,Auto Loan,West,739,31828.89,0.06,36,1
L104554,Home Improvement,West,717,11776.83,0.0685,36,0
L104555,Auto Loan,Northeast,678,20869.87,0.0667,36,1
L104556,Home Improvement,South,662,17352.13,0.0773,48,0
L104557,Personal Loan,Northeast,706,16429.26,0.0802,60,0
L104558,Personal Loan,South,740,16691.12,0.078,36,0
L104559,Home Improvement,Midwest,744,16557.44,0.068,36,0
L104560,Personal Loan,West,681,17055.22,0.0842,48,0
L104561,Personal Loan,Midwest,754,13525.73,0.078,48,0
L104562,Auto Loan,Northeast,697,20940.86,0.0637,36,1
L104563,Auto Loan,West,635,31652.48,0.0736,60,1
L104564,Auto Loan,Northeast,729,20546.89,0.06,36,1
L104565,Personal Loan,South,630,13799.35,0.0924,24,0
L104566,Home Improvement,Midwest,721,17110.34,0.068,36,0
L104567,Auto Loan,Northeast,716,19088.07,0.0606,60,1
L104568,Personal Loan,West,660,12255.96,0.0876,60,0
L104569,Personal Loan,Midwest,715,17025.67,0.0788,60,0
L104570,Home Improvement,West,730,16593.67,0.068,48,0
L104571,Personal Loan,Midwest,700,8285.2,0.0812,24,0
L104572,Personal Loan,Northeast,758,6546.73,0.078,36,0
L104573,Personal Loan,Midwest,739,11673.87,0.078,60,0
L104574,Home Improvement,West,820,18000.52,0.068,48,0
L104575,Auto Loan,South,747,28573.79,0.06,48,1
L104576,Personal Loan,West,651,12055.2,0.089,36,0
L104577,Auto Loan,West,718,27783.2,0.0603,60,1
L104578,Auto Loan,Northeast,777,29069.54,0.06,36,1
L104579,Auto Loan,South,709,20502.21,0.0618,24,1
L104580,Personal Loan,West,693,10945.8,0.0823,36,0
L104581,Home Improvement,West,686,16637.41,0.0734,24,0
L104582,Home Improvement,Northeast,724,12211.74,0.068,36,0
L104583,Personal Loan,Midwest,684,12514.2,0.0838,36,0
L104584,Personal Loan,Northeast,718,11902.52,0.0783,24,0
L104585,Personal Loan,West,740,10430.74,0.078,60,0
L104586,Auto Loan,South,704,13852.8,0.0626,48,1
L104587,Auto Loan,West,685,17487.84,0.0656,24,1
L104588,Personal Loan,Midwest,721,11827.39,0.078,60,0
L104589,Auto Loan,South,781,16745.25,0.06,36,1
L104590,Personal Loan,South,767,12197.23,0.078,60,0
L104591,Home Improvement,West,686,12208.54,0.0734,48,0
L104592,Personal Loan,Midwest,663,9358.7,0.0871,48,0
L104593,Personal Loan,Northeast,731,11943.93,0.078,24,0
L104594,Personal Loan,West,711,7201.52,0.0794,24,0
L104595,Personal Loan,South,737,12218.48,0.078,48,0
L104596,Auto Loan,West,709,18565.03,0.0618,48,1
L104597,Personal Loan,West,699,16726.7,0.0814,60,0
L104598,Auto Loan,Midwest,682,14519.4,0.0661,60,1
L104599,Auto Loan,Northeast,704,21521.14,0.0626,36,1
L104600,Personal Loan,Midwest,689,18034.83,0.083,48,0
L104601,Personal Loan,Northeast,705,11175.94,0.0804,60,0
L104602,Home Improvement,South,707,12903.29,0.0701,24,0
L104603,Auto Loan,Midwest,682,21627.47,0.0661,60,1
L104604,Auto Loan,Northeast,819,21573.11,0.06,48,1
L104605,Personal Loan,Northeast,717,16652.78,0.0785,36,0
L104606,Personal Loan,Northeast,692,9467.62,0.0825,36,0
L104607,Auto Loan,Midwest,693,23473.76,0.0643,24,1
L104608,Auto Loan,West,699,27060.91,0.0634,48,1
L104609,Personal Loan,Midwest,715,12012.49,0.0788,60,0
L104610,Auto Loan,West,735,30479.54,0.06,36,1
L104611,Auto Loan,Midwest,648,13166.02,0.0715,60,1
L104612,Auto Loan,South,693,13765.84,0.0643,48,1
L104613,Home Improvement,South,691,13842.52,0.0726,36,0
L104614,Auto Loan,South,663,27377.74,0.0691,36,1
L104615,Auto Loan,West,716,30834.44,0.0606,60,1
L104616,Home Improvement,Midwest,725,20495.98,0.068,36,0
L104617,Auto Loan,South,673,23758.65,0.0675,24,1
L104618,Auto Loan,Midwest,647,12626.66,0.0717,60,1
L104619,Auto Loan,West,693,20773.91,0.0643,24,1
L104620,Personal Loan,West,730,11266.73,0.078,48,0
L104621,Home Improvement,West,701,23220.54,0.071,48,0
L104622,Auto Loan,West,681,30039.72,0.0662,60,1
L104623,Home Improvement,Northeast,701,22885.28,0.071,48,0
L104624,Auto Loan,Midwest,685,24479.4,0.0656,60,1
L104625,Home Improvement,West,706,13110.37,0.0702,48,0
L104626,Personal Loan,Midwest,691,12944.14,0.0826,36,0
L104627,Auto Loan,Northeast,686,16167.22,0.0654,60,1
L104628,Home Improvement,Northeast,770,20148.11,0.068,36,0
L104629,Auto Loan,West,717,29725.28,0.0605,24,1
L104630,Home Improvement,Northeast,641,11730.02,0.0806,60,0
L104631,Home Improvement,Northeast,704,10813.66,0.0706,24,0
L104632,Personal Loan,Northeast,737,11781.15,0.078,36,0
L104633,Home Improvement,South,773,21185.95,0.068,24,0
L104634,Personal Loan,South,666,14355.57,0.0866,36,0
L104635,Personal Loan,Northeast,716,12306.45,0.0786,48,0
L104636,Personal Loan,South,702,14393.66,0.0809,24,0
L104637,Personal Loan,Northeast,671,12216.65,0.0858,36,0
L104638,Personal Loan,South,774,8935.76,0.078,48,0
L104639,Auto Loan,South,653,16415.38,0.0707,36,1
